,index,participantID,bluetoothCount.daily,bluetoothUniqueDevice.daily,bluetoothMostUniqueScan.daily,batteryDischargeCount.daily,batteryChargeCount.daily,batteryDischargeCount.morning,batteryDischargeCount.evening,batteryChargeCount.evening,batteryDischargeCount.night,batteryChargeCount.night,screenUnlockCount.daily,screenUnlockRatio.daily,screenUnlockDuration.mean.daily,screenUnlockDuration.std.daily,screenUnlockCount.morning,screenUnlockRatio.morning,screenUnlockDuration.mean.morning,screenUnlockDuration.std.morning,screenUnlockCount.evening,screenUnlockRatio.evening,screenUnlockDuration.mean.evening,screenUnlockDuration.std.evening,wifiCount.daily,wifiUniqueDevice.daily,wifiMostUniqueScan.daily,wifiCount.morning,wifiUniqueDevice.morning,wifiMostUniqueScan.morning,wifiCount.evening,wifiUniqueDevice.evening,wifiMostUniqueScan.evening,wifiCount.night,wifiUniqueDevice.night,neoConscientiousness,neoNeuroticism,neoExtraversion,neoAgreeableness,neoOpenness,NegativeAffectivity,Detachment,Antagonism,Disinhibition,Psychoticism
829,3.0,321,39.0,9.0,0.0,2.0,3.0,0.0,2.0,2.0,0.0,1.0,46.0,0.056097561,3.399958696,13.37366831,9.0,0.05,11.12782593,29.88948346,28.0,0.119148936,1.303300595,1.915637544,350.0,19.0,87.0,72.0,7.0,146.11111111111111,178.0,6.0,73.0,117.18181818181819,1.4545454545454546,2.833333333,1.4166666669999999,2.458333333,2.125,1.7083333330000001,0.944444445,1.841269841,1.6321428569999998,1.2457482990000002,0.817460318
830,4.0,353,52.0,25.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,47.0,0.083928571,1.519196809,1.789857861,27.0,0.110204082,1.573673457,1.847719862,12.0,0.077419355,2.0942625,1.9995212480000002,268.0,5.0,70.0,109.0,3.0,146.11111111111111,64.0,3.0,12.0,67.0,2.0,2.833333333,1.4166666669999999,2.458333333,2.125,1.7083333330000001,0.944444445,1.841269841,1.6321428569999998,1.2457482990000002,0.817460318
831,5.0,257,7.0,3.0,2.0,2.0,4.0,1.0,1.0,0.0,1.0,2.8947637513643505,43.0,0.038565022000000004,2.437716279,2.9424039019999997,7.0,0.051851852000000004,4.1741928569999995,2.7077678510000003,16.23076923076923,0.05816804392307692,14.257386986384615,27.528450089083336,407.0,3.0,319.0,89.0,2.0,87.0,2.0,1.0,2.0,290.0,3.0,2.833333333,1.4166666669999999,2.458333333,2.125,1.7083333330000001,0.944444445,1.841269841,1.6321428569999998,1.2457482990000002,0.817460318
832,6.0,314,18.0,10.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,45.0,0.038461537999999997,1.871508889,4.210463678,5.0,0.018867925,1.8856866669999999,0.7777260659999999,38.0,0.11176470599999999,1.8189149119999999,4.540530288,570.0,11.0,397.0,159.0,3.0,131.0,197.0,10.0,89.0,177.0,1.0,2.833333333,1.4166666669999999,2.458333333,2.125,1.7083333330000001,0.944444445,1.841269841,1.6321428569999998,1.2457482990000002,0.817460318
833,7.0,300,12.0,7.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,50.0,0.046728972,2.8940826669999997,7.546858188,14.0,0.04516129,6.977194047999999,12.86313175,14.0,0.05,0.859032143,1.4326929309999998,476.0,32.0,125.0,197.0,12.0,73.0,108.0,12.0,11.0,41.0,1.0,2.833333333,1.4166666669999999,2.458333333,2.125,1.7083333330000001,0.944444445,1.841269841,1.6321428569999998,1.2457482990000002,0.817460318
834,8.0,181,67.0,23.0,17.0,2.0,1.0,1.0,1.0,0.0,0.5454545454545454,0.7272727272727273,59.0,0.045914397,2.526718362,4.78317439,7.0,0.021538462,2.544011905,4.226602156,20.0,0.059701493,0.777070833,0.7728318390000001,749.0,13.0,465.0,260.0,4.0,244.0,81.0,7.0,18.0,177.0,1.0,2.833333333,1.4166666669999999,2.458333333,2.125,1.7083333330000001,0.944444445,1.841269841,1.6321428569999998,1.2457482990000002,0.817460318
835,9.0,241,53.0,20.0,13.0,1.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.7272727272727273,79.0,0.070222222,1.565543671,2.709182642,23.0,0.065714286,1.777393478,3.129964765,24.0,0.075,0.7648381940000001,0.8474643620000001,597.0,11.0,204.0,292.0,9.0,135.0,100.0,4.0,8.0,25.0,1.0,2.833333333,1.4166666669999999,2.458333333,2.125,1.7083333330000001,0.944444445,1.841269841,1.6321428569999998,1.2457482990000002,0.817460318
836,10.0,241,50.0,7.0,7.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,40.0,0.040609137000000003,12.92439167,62.60397449,22.0,0.063768116,3.8943356060000003,7.002991035,15.0,0.06818181799999999,5.258501111,16.61444569,475.0,10.0,227.0,275.0,10.0,156.0,143.0,2.0,14.0,26.0,1.0,2.833333333,1.4166666669999999,2.458333333,2.125,1.7083333330000001,0.944444445,1.841269841,1.6321428569999998,1.2457482990000002,0.817460318
837,11.0,350,66.0,19.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,55.0,0.046808511,10.88511485,37.16332149,12.0,0.033333333,1.997018056,1.921997861,17.0,0.05,18.3311598,54.41807765,593.0,4.0,273.0,253.0,2.0,183.0,125.0,4.0,25.0,27.0,1.0,2.833333333,1.4166666669999999,2.458333333,2.125,1.7083333330000001,0.944444445,1.841269841,1.6321428569999998,1.2457482990000002,0.817460318
838,12.0,350,4.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,21.0,0.020289855,13.89797302,50.52117612,2.0,0.009090909,0.459325,0.129247334,8.0,0.022222222000000003,29.57279167,75.73156474784915,500.0,7.0,419.0,156.0,1.0,156.0,47.0,3.0,28.0,264.0,2.0,2.833333333,1.4166666669999999,2.458333333,2.125,1.7083333330000001,0.944444445,1.841269841,1.6321428569999998,1.2457482990000002,0.817460318
839,13.0,300,4.0,3.0,0.0,3.0,3.0,1.0,3.0,2.0,0.0,1.0,37.0,0.029249012,7.4720486489999995,25.88034136,1.0,0.003571429,0.7369,5.690087965692306,9.0,0.025,19.61878889,51.87578873,703.0,21.0,435.0,150.0,1.0,150.0,70.0,9.0,6.0,194.0,2.0,2.833333333,1.4166666669999999,2.458333333,2.125,1.7083333330000001,0.944444445,1.841269841,1.6321428569999998,1.2457482990000002,0.817460318
840,0.0,314,85.0,23.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.1464894299506394,1.27346,0.478626805,0.0,0.0,0.0,0.0,5.0,0.2088064521222499,1.27346,0.478626805,779.0,42.0,261.0,0.0,0.0,0.0,779.0,42.0,261.0,0.0,0.0,2.541666667,1.208333333,3.333333333,3.25,3.166666667,0.684920635,0.6269841270000001,0.246428571,1.3826530609999999,0.325396825
841,0.0,241,15.0,6.0,0.0,3.0,2.0,1.0,1.0,0.0,0.75,0.625,60.0,0.073619632,2.124740556,3.268925627,11.0,0.084615385,0.8366772729999999,1.05192989,10.0,0.030769231,2.729011667,3.8255327930000003,571.0,11.0,431.0,130.0,9.0,1.0,86.0,1.0,86.0,311.6666666666667,1.3333333333333333,3.166666667,1.9583333330000001,1.9166666669999999,2.791666667,2.791666667,1.369047619,1.158730159,0.208928571,1.653061225,0.444444444
842,1.0,241,28.0,10.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,30.0,0.033707865,1.9029633330000002,3.11594816,3.0,0.016216216000000002,6.028055556,8.060195732,17.0,0.049275362,1.657404902,2.214137792,460.0,17.0,141.0,115.0,5.0,12.0,158.0,7.0,118.0,311.6666666666667,1.3333333333333333,3.166666667,1.9583333330000001,1.9166666669999999,2.791666667,2.791666667,1.369047619,1.158730159,0.208928571,1.653061225,0.444444444
843,2.0,241,20.0,13.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,72.0,0.055813953,1.239128472,1.6462787069999998,23.0,0.063888889,1.358001449,1.871980864,7.181818181818182,0.02622893381818182,48.60124296136364,3.1966404177777776,1028.0,10.0,989.0,325.0,10.0,286.0,14.0,1.0,14.0,360.0,1.0,3.166666667,1.9583333330000001,1.9166666669999999,2.791666667,2.791666667,1.369047619,1.158730159,0.208928571,1.653061225,0.444444444
844,3.0,353,103.0,6.0,0.0,2.0,4.0,1.0,0.625,0.375,0.75,0.625,56.0,0.072258065,2.4578383930000003,6.479656618,31.0,0.155,1.215144086,1.9835183180000002,7.181818181818182,0.02622893381818182,48.60124296136364,3.1966404177777776,424.0,4.0,222.0,145.0,2.0,144.0,74.83333333333333,2.0833333333333335,59.888888888888886,311.6666666666667,1.3333333333333333,3.166666667,1.9583333330000001,1.9166666669999999,2.791666667,2.791666667,1.369047619,1.158730159,0.208928571,1.653061225,0.444444444
845,4.0,181,26.0,10.0,0.0,1.0,3.0,1.0,0.0,1.0,0.75,0.625,50.0,0.05952381,1.490967,1.62329123,11.0,0.038596491000000004,0.96825,1.286234557,4.0,0.018181818,1.6034875,1.545230008,503.0,7.0,450.0,181.0,1.0,181.0,26.0,2.0,59.888888888888886,311.6666666666667,1.3333333333333333,3.166666667,1.9583333330000001,1.9166666669999999,2.791666667,2.791666667,1.369047619,1.158730159,0.208928571,1.653061225,0.444444444
846,5.0,300,9.0,8.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,7.0,0.019444443999999998,30.32693333,72.23163473,1.0,0.004166667,169.924279178257,32.516316610230774,3.0,0.046153846,5.2496555560000004,4.5797522189999995,31.0,4.0,27.0,7.0,1.0,7.0,15.0,4.0,11.0,311.6666666666667,1.3333333333333333,3.166666667,1.9583333330000001,1.9166666669999999,2.791666667,2.791666667,1.369047619,1.158730159,0.208928571,1.653061225,0.444444444
847,6.0,330,3.0,3.0,0.0,1.5384615384615385,1.8461538461538463,0.9166666666666666,0.625,0.375,0.75,0.625,3.0,0.00397351,73.93414759957764,134.66602732212922,2.0,0.007843137,106.08190829999998,78.85957916702013,1.0,0.004545455,111.3361683058381,3.1966404177777776,38.0,2.0,37.0,20.0,2.0,19.0,74.83333333333333,2.0833333333333335,59.888888888888886,311.6666666666667,1.3333333333333333,3.166666667,1.9583333330000001,1.9166666669999999,2.791666667,2.791666667,1.369047619,1.158730159,0.208928571,1.653061225,0.444444444
848,7.0,361,5.0,5.0,0.0,1.5384615384615385,1.8461538461538463,0.9166666666666666,0.625,0.375,0.75,0.625,2.0,0.002298851,73.93414759957764,23.44820298,2.0,0.0070175440000000006,147.525,11.84403858,7.181818181818182,0.02622893381818182,48.60124296136364,3.1966404177777776,25.0,2.0,24.0,9.0,1.0,9.0,74.83333333333333,2.0833333333333335,59.888888888888886,311.6666666666667,1.3333333333333333,3.166666667,1.9583333330000001,1.9166666669999999,2.791666667,2.791666667,1.369047619,1.158730159,0.208928571,1.653061225,0.444444444
849,8.0,314,1.0,1.0,0.0,1.0,2.0,0.0,0.625,0.375,0.0,1.0,4.0,0.008247423,0.49624583299999997,0.45417911899999996,1.0,0.0042553190000000005,0.073833333,32.516316610230774,7.181818181818182,0.02622893381818182,48.60124296136364,3.1966404177777776,29.0,2.0,27.0,13.0,1.0,13.0,2.0,1.0,59.888888888888886,311.6666666666667,1.3333333333333333,3.166666667,1.9583333330000001,1.9166666669999999,2.791666667,2.791666667,1.369047619,1.158730159,0.208928571,1.653061225,0.444444444
850,9.0,300,3.0,3.0,0.0,1.0,0.0,1.0,0.625,0.375,1.0,0.0,3.0,0.004511278,73.93414759957764,134.66602732212922,3.0,0.013333333000000001,36.51712778,27.7171858,7.181818181818182,0.02622893381818182,48.60124296136364,3.1966404177777776,36.0,1.0,36.0,28.0,1.0,28.0,74.83333333333333,2.0833333333333335,59.888888888888886,311.6666666666667,1.3333333333333333,3.166666667,1.9583333330000001,1.9166666669999999,2.791666667,2.791666667,1.369047619,1.158730159,0.208928571,1.653061225,0.444444444
851,10.0,351,4.0,4.0,0.0,1.5384615384615385,1.8461538461538463,0.9166666666666666,0.625,0.375,0.75,0.625,3.0,0.006122449,73.93414759957764,134.66602732212922,2.0,0.007272727,150.4639417,78.85957916702013,7.181818181818182,0.02622893381818182,48.60124296136364,3.1966404177777776,20.0,2.0,18.0,6.0,2.0,4.0,74.83333333333333,2.0833333333333335,59.888888888888886,311.6666666666667,1.3333333333333333,3.166666667,1.9583333330000001,1.9166666669999999,2.791666667,2.791666667,1.369047619,1.158730159,0.208928571,1.653061225,0.444444444
852,11.0,288,3.0,3.0,0.0,0.0,1.0,0.0,0.625,0.375,0.0,1.0,6.0,0.006896551999999999,16.38001944,38.37764355,10.8125,0.041731715999999995,40.74690966225,32.516316610230774,4.0,0.015686275,0.880691667,1.247957457,52.0,2.0,46.0,11.0,2.0,6.0,29.0,2.0,28.0,311.6666666666667,1.3333333333333333,3.166666667,1.9583333330000001,1.9166666669999999,2.791666667,2.791666667,1.369047619,1.158730159,0.208928571,1.653061225,0.444444444
853,12.0,337,6.0,5.0,1.0,1.5384615384615385,1.8461538461538463,0.9166666666666666,0.625,0.375,0.75,0.625,9.0,0.012765957,30.72409444,84.97056898,1.0,0.0044444440000000005,0.278716667,32.516316610230774,7.181818181818182,0.02622893381818182,48.60124296136364,3.1966404177777776,41.0,3.0,37.0,15.0,1.0,15.0,74.83333333333333,2.0833333333333335,59.888888888888886,311.6666666666667,1.3333333333333333,3.166666667,1.9583333330000001,1.9166666669999999,2.791666667,2.791666667,1.369047619,1.158730159,0.208928571,1.653061225,0.444444444
854,13.0,314,37.0,10.0,0.0,1.5384615384615385,1.8461538461538463,0.9166666666666666,0.625,0.375,0.75,0.625,8.0,0.009815951,0.972583333,1.531871461,10.8125,0.041731715999999995,40.74690966225,32.516316610230774,5.0,0.019607843,1.222663333,1.948829092,164.0,1.0,164.0,10.0,1.0,10.0,145.0,1.0,145.0,311.6666666666667,1.3333333333333333,3.166666667,1.9583333330000001,1.9166666669999999,2.791666667,2.791666667,1.369047619,1.158730159,0.208928571,1.653061225,0.444444444
855,14.0,318,2.0,1.0,0.0,1.5384615384615385,1.8461538461538463,0.9166666666666666,0.625,0.375,0.75,0.625,2.0,0.002962963,73.93414759957764,89.18381921,10.8125,0.041731715999999995,40.74690966225,32.516316610230774,1.0,0.0035087720000000003,111.3361683058381,3.1966404177777776,40.0,2.0,39.0,11.0,1.0,11.0,12.0,1.0,12.0,311.6666666666667,1.3333333333333333,3.166666667,1.9583333330000001,1.9166666669999999,2.791666667,2.791666667,1.369047619,1.158730159,0.208928571,1.653061225,0.444444444
856,15.0,241,2.0,2.0,0.0,1.5384615384615385,1.8461538461538463,0.9166666666666666,0.625,0.375,0.75,0.625,2.0,0.003333333,3.275458333,4.5669080719999995,10.8125,0.041731715999999995,40.74690966225,32.516316610230774,2.0,0.008695652,3.275458333,4.5669080719999995,16.0,1.0,16.0,100.95,2.6,78.35,16.0,1.0,16.0,311.6666666666667,1.3333333333333333,3.166666667,1.9583333330000001,1.9166666669999999,2.791666667,2.791666667,1.369047619,1.158730159,0.208928571,1.653061225,0.444444444
857,16.0,241,9.0,5.0,0.0,0.0,1.0,0.9166666666666666,0.0,1.0,0.75,0.625,62.0,0.063265306,2.398233871,6.2283371160000005,20.0,0.06779661,1.160904167,1.887683148,29.0,0.080555556,3.774071839,8.69294137,534.0,3.0,256.0,124.0,1.0,124.0,360.0,3.0,109.0,311.6666666666667,1.3333333333333333,3.166666667,1.9583333330000001,1.9166666669999999,2.791666667,2.791666667,1.369047619,1.158730159,0.208928571,1.653061225,0.444444444
858,17.0,360,6.0,5.0,0.0,1.5384615384615385,1.8461538461538463,0.9166666666666666,0.625,0.375,0.75,0.625,7.0,0.006008584,2.238983333,4.422986113,10.8125,0.041731715999999995,40.74690966225,32.516316610230774,3.0,0.011538462,0.321227778,0.148474957,569.0,3.0,126.0,131.0,2.0,100.0,35.0,1.0,59.888888888888886,360.0,2.0,3.166666667,1.9583333330000001,1.9166666669999999,2.791666667,2.791666667,1.369047619,1.158730159,0.208928571,1.653061225,0.444444444
859,18.0,241,7.0,4.0,0.0,1.0,2.0,0.0,1.0,0.0,0.75,0.625,35.0,0.040697673999999996,1.590835714,2.173853727,16.0,0.050793650999999995,1.6079833330000002,1.599590735,7.181818181818182,0.02622893381818182,48.60124296136364,3.1966404177777776,571.0,2.0,553.0,219.0,1.0,219.0,74.83333333333333,2.0833333333333335,59.888888888888886,311.6666666666667,1.3333333333333333,3.166666667,1.9583333330000001,1.9166666669999999,2.791666667,2.791666667,1.369047619,1.158730159,0.208928571,1.653061225,0.444444444
860,19.0,314,21.0,11.0,0.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,50.0,0.056179775,1.9129643330000001,2.568508277,24.0,0.081355932,2.0976375,2.23731392,7.181818181818182,0.02622893381818182,48.60124296136364,3.1966404177777776,443.0,3.0,323.0,165.0,1.0,165.0,74.83333333333333,2.0833333333333335,59.888888888888886,311.6666666666667,1.3333333333333333,3.166666667,1.9583333330000001,1.9166666669999999,2.791666667,2.791666667,1.369047619,1.158730159,0.208928571,1.653061225,0.444444444
861,20.0,241,74.0,8.0,51.0,3.0,2.0,2.0,0.625,0.375,2.0,1.0,32.0,0.043835615999999994,2.241242708,4.225361391,22.0,0.061111110999999996,1.7904901519999998,2.518546789,7.181818181818182,0.02622893381818182,48.60124296136364,3.1966404177777776,581.0,11.0,434.0,354.0,7.0,213.0,74.83333333333333,2.0833333333333335,59.888888888888886,215.0,1.0,3.166666667,1.9583333330000001,1.9166666669999999,2.791666667,2.791666667,1.369047619,1.158730159,0.208928571,1.653061225,0.444444444
862,0.0,382,3852.0,405.0,78.0,4.0,3.2,0.7142857142857143,1.7,1.0,1.3,1.1,8.0,0.022222222000000003,2.845625,3.640387155,3.125,0.008680555625000001,4.22396808,6.335802820166666,8.0,0.022222222000000003,2.845625,3.640387155,711.0,214.0,360.0,477.9,55.0,363.4,711.0,214.0,360.0,588.7,74.6,2.541666667,2.166666667,2.333333333,3.0,2.666666667,2.126984127,1.5634920630000002,1.039434524,1.8954081630000001,1.047619048
863,1.0,241,24506.0,449.0,2333.923759110401,3.0,3.0,0.7142857142857143,2.0,1.0,0.0,1.0,53.0,0.036805556,7.098568239,10.60647567,1.0,0.002777778,6.373116667000001,6.335802820166666,24.0,0.066666667,5.94676875,8.776479656,3933.0,151.0,1461.0,414.0,48.0,367.0,1153.0,109.0,364.0,1021.0,116.0,2.541666667,2.166666667,2.333333333,3.0,2.666666667,2.126984127,1.5634920630000002,1.039434524,1.8954081630000001,1.047619048
864,2.0,382,21410.0,1119.0,2313.0,4.0,3.0,0.7142857142857143,2.0,1.0,2.0,2.0,54.0,0.0375,4.43749784,9.517136994,4.0,0.011111111000000002,15.85092083,28.28558508,19.0,0.052777778,1.949042105,2.206223275,2363.0,250.0,1448.0,477.0,59.0,358.0,740.0,151.0,363.0,448.0,63.0,2.541666667,2.166666667,2.333333333,3.0,2.666666667,2.126984127,1.5634920630000002,1.039434524,1.8954081630000001,1.047619048
865,3.0,241,20678.0,406.0,2333.923759110401,4.0,2.0,0.0,2.0,1.0,1.0,1.0,43.0,0.029861111,6.654723643,10.64550816,3.125,0.008680555625000001,4.22396808,6.335802820166666,15.0,0.041666667000000004,7.595946667000001,13.49124573,2362.0,123.0,1454.0,449.0,56.0,364.0,709.0,90.0,363.0,631.0,83.0,2.541666667,2.166666667,2.333333333,3.0,2.666666667,2.126984127,1.5634920630000002,1.039434524,1.8954081630000001,1.047619048
866,4.0,241,21176.0,388.0,2333.923759110401,6.0,5.0,0.0,2.0,2.0,2.0,1.0,70.0,0.048611111,3.895464286,6.578671712,2.0,0.005555556,2.398225,2.454497274,22.0,0.061111110999999996,2.674627273,2.428125854,2927.0,126.0,1442.0,426.0,48.0,362.0,738.0,93.0,363.0,548.0,69.0,2.541666667,2.166666667,2.333333333,3.0,2.666666667,2.126984127,1.5634920630000002,1.039434524,1.8954081630000001,1.047619048
867,5.0,351,18551.0,823.0,2190.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,64.0,0.04444444400000001,2.174480729,4.457942742,7.0,0.019444443999999998,0.9304071429999999,0.974170793,21.0,0.058333333,3.8640246030000003,7.2698759189999995,3472.0,509.0,1457.0,561.0,114.0,362.0,1018.0,134.0,365.0,571.0,80.0,2.541666667,2.166666667,2.333333333,3.0,2.666666667,2.126984127,1.5634920630000002,1.039434524,1.8954081630000001,1.047619048
868,6.0,241,15349.0,640.0,2049.0,4.0,3.0,0.0,1.0,1.0,2.0,2.0,41.0,0.028472222000000002,1.5186894309999999,1.375698239,3.125,0.008680555625000001,4.22396808,6.335802820166666,20.0,0.055555556,1.4235233330000001,1.370452802,3057.0,311.0,1455.0,363.0,1.0,363.0,1354.0,277.0,364.0,657.0,82.0,2.541666667,2.166666667,2.333333333,3.0,2.666666667,2.126984127,1.5634920630000002,1.039434524,1.8954081630000001,1.047619048
869,7.0,281,13453.0,973.0,1588.0,4.0,2.0,1.0,1.0,0.0,2.0,0.0,61.0,0.04236111099999999,2.95825765,5.500964035,1.0,0.002777778,2.5232333330000003,6.335802820166666,28.0,0.07777777799999999,1.176540476,1.041881973,3150.0,579.0,1453.0,401.0,37.0,365.0,919.0,268.0,363.0,575.0,69.0,2.541666667,2.166666667,2.333333333,3.0,2.666666667,2.126984127,1.5634920630000002,1.039434524,1.8954081630000001,1.047619048
870,8.0,337,22014.0,1627.3290794505087,1451.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,49.0,0.034027778,2.218437755,3.0125336689999997,4.0,0.011111111000000002,1.688479167,1.902059905,27.0,0.075,2.6692401230000002,3.590422394,3050.0,426.0,1456.0,486.0,55.0,362.0,1382.0,226.0,364.0,405.0,40.0,2.541666667,2.166666667,2.333333333,3.0,2.666666667,2.126984127,1.5634920630000002,1.039434524,1.8954081630000001,1.047619048
871,9.0,343,14553.0,1055.0,1882.0,4.0,4.0,0.7142857142857143,2.0,1.0,1.0,2.0,57.0,0.039583333,2.155632164,2.6395901630000003,4.0,0.011111111000000002,3.328920833,4.165005425,21.0,0.058333333,1.987110317,1.8819663359999999,3562.0,386.0,1456.0,791.0,91.0,365.0,973.0,131.0,363.0,606.0,99.0,2.541666667,2.166666667,2.333333333,3.0,2.666666667,2.126984127,1.5634920630000002,1.039434524,1.8954081630000001,1.047619048
872,10.0,382,15575.0,589.0,1851.0,4.0,4.0,1.0,2.0,1.0,1.0,0.0,20.0,0.01509434,4.610833333,7.978510882999999,2.0,0.005555556,0.698441667,0.23349844399999997,7.0,0.028571429,1.1642190479999999,1.4482043430000002,3456.0,217.0,1240.0,411.0,41.0,366.0,1960.0,162.0,131.0,425.0,45.0,2.541666667,2.166666667,2.333333333,3.0,2.666666667,2.126984127,1.5634920630000002,1.039434524,1.8954081630000001,1.047619048
873,0.0,241,18.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5555555555555556,0.5555555555555556,28.0,0.090322581,1.541117857,2.290724101,17.285714285714285,0.09648790735714284,3.402153497642857,7.200899873642858,21.0,0.161538462,1.60987381,2.566707011,306.0,12.0,77.0,181.21428571428572,8.571428571428571,85.85714285714286,127.0,4.0,77.0,218.375,1.25,2.75,2.625,1.333333333,2.791666667,1.333333333,2.0825396830000003,2.698412699,0.412648809,1.568027211,0.27777777800000003
874,1.0,182,101.0,22.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,83.0,0.11942446,4.546640964,18.56415711,30.0,0.117647059,2.098145,2.7163002510000003,22.0,0.11,12.07238485,35.33083751,687.0,38.0,133.0,255.0,16.0,85.85714285714286,198.0,9.0,133.0,218.375,1.25,2.75,2.625,1.333333333,2.791666667,1.333333333,2.0825396830000003,2.698412699,0.412648809,1.568027211,0.27777777800000003
875,2.0,241,45.0,16.0,0.0,3.0,3.0,1.0,1.0,1.0,0.5555555555555556,0.5555555555555556,148.0,0.118875502,6.02550045,43.19870058,30.0,0.111111111,8.323053332999999,30.04682046,53.0,0.14722222199999999,2.453894654,4.130019239,1230.0,42.0,527.0,265.0,17.0,69.0,353.0,18.0,125.0,252.0,1.0,2.75,2.625,1.333333333,2.791666667,1.333333333,2.0825396830000003,2.698412699,0.412648809,1.568027211,0.27777777800000003
876,3.0,300,132.0,44.0,0.0,3.0,3.0,1.0,2.0,1.0,0.0,1.0,96.0,0.085714286,4.718847568999999,12.1673992,13.0,0.057777777999999995,12.17389103,22.88506766,40.0,0.111111111,2.9600783330000002,5.430454562,1101.0,15.0,579.0,214.0,10.0,124.0,356.0,7.0,36.0,360.0,1.0,2.75,2.625,1.333333333,2.791666667,1.333333333,2.0825396830000003,2.698412699,0.412648809,1.568027211,0.27777777800000003
877,4.0,353,33.0,24.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,68.0,0.132038835,1.740027451,2.143140493,16.0,0.2321658216119153,0.868961458,0.743943288,6.0,0.033333333,1.902969444,2.996674961,491.0,5.0,129.0,45.0,3.0,85.85714285714286,174.0,2.0,81.0,53.0,2.0,2.75,2.625,1.333333333,2.791666667,1.333333333,2.0825396830000003,2.698412699,0.412648809,1.568027211,0.27777777800000003
878,5.0,241,46.0,4.0,0.0,0.0,1.0,1.0,1.0,0.5454545454545454,0.0,1.0,79.0,0.067521368,2.3538147680000003,3.7605682089999997,17.0,0.064150943,1.251523529,1.958283666,25.0,0.090909091,3.4567233330000002,4.4702428339999996,1157.0,3.0,543.0,264.0,2.0,245.0,266.0,2.0,110.71428571428571,298.0,1.0,2.75,2.625,1.333333333,2.791666667,1.333333333,2.0825396830000003,2.698412699,0.412648809,1.568027211,0.27777777800000003
879,6.0,300,46.0,10.0,0.0,1.2307692307692308,1.1538461538461537,1.0,1.0,0.5454545454545454,0.5555555555555556,0.5555555555555556,38.0,0.105555556,1.971261404,4.258176736,17.0,0.117241379,2.153272549,5.957290272000001,4.0,0.053333333,1.794,2.157680654,342.0,25.0,27.0,138.0,14.0,27.0,75.0,1.0,110.71428571428571,218.375,1.25,2.75,2.625,1.333333333,2.791666667,1.333333333,2.0825396830000003,2.698412699,0.412648809,1.568027211,0.27777777800000003
880,7.0,241,24.0,9.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5555555555555556,0.5555555555555556,43.0,0.07413793099999999,7.362110078,31.00269436,18.0,0.109090909,2.8853305560000004,4.462405812,22.0,0.091666667,8.304210606,26.29742585,564.0,6.0,273.0,156.0,5.0,42.0,239.0,2.0,231.0,218.375,1.25,2.75,2.625,1.333333333,2.791666667,1.333333333,2.0825396830000003,2.698412699,0.412648809,1.568027211,0.27777777800000003
881,8.0,300,11.0,6.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,49.0,0.059036145,1.90947517,1.8793496930000002,18.0,0.065454545,1.7004962959999999,1.7080543990000001,20.307692307692307,0.0976199673076923,4.4143189789230775,13.17874200725,808.0,15.0,588.0,270.0,15.0,91.0,179.53846153846155,5.846153846153846,110.71428571428571,346.0,1.0,2.75,2.625,1.333333333,2.791666667,1.333333333,2.0825396830000003,2.698412699,0.412648809,1.568027211,0.27777777800000003
882,9.0,356,83.0,24.0,16.0,1.0,1.0,1.0,1.0,0.5454545454545454,1.0,0.0,49.0,0.09607843099999999,2.711379932,9.503370383,20.0,0.12121212099999999,5.070680833,14.60964151,11.0,0.1,1.4435848480000002,2.60904438,443.0,14.0,304.6363636363636,144.0,13.0,85.85714285714286,109.0,2.0,110.71428571428571,218.375,1.25,2.75,2.625,1.333333333,2.791666667,1.333333333,2.0825396830000003,2.698412699,0.412648809,1.568027211,0.27777777800000003
